capri_step pdb run acc_top1 acc_top5 acc_top10 acc_top20 acc_top48 med_top1 med_top5 med_top10 med_top20 med_top48 high_top1 high_top5 high_top10 high_top20 high_top48
6 7ps1_A0-B0 run-af2abens-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7ps1_A0-B0 run-ens-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7ps1_A0-B0 run-af2ab-CDR-EpiVag-AA-mpi-50-50 1 5 8 17 18 1 5 5 5 5 1 3 3 3 3
6 7ps1_A0-B0 run-abens-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7ps1_A0-B0 run-ab-CDR-EpiVag-AA-mpi-50-50 1 5 9 9 9 1 5 5 5 5 1 5 5 5 5
6 7ps1_A0-B0 run-af2afens-Para-Epi-mpi-50-50 1 5 10 20 29 1 5 9 12 13 0 0 0 0 0
6 7ps1_A0-B0 run-abens-Para-Epi-mpi-50-50 1 5 10 20 30 1 5 10 19 19 1 5 10 19 19
6 7ps1_A0-B0 run-afens-CDR-EpiVag-AA-mpi-50-50 1 3 4 4 4 0 1 1 1 1 0 0 0 0 0
6 7ps1_A0-B0 run-abl-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7ps1_A0-B0 run-ensnoaf2-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7ps1_A0-B0 run-af2clens-Para-Epi-mpi-50-50 1 5 10 20 27 1 4 6 10 10 1 4 4 4 4
6 7ps1_A0-B0 run-ig-Para-Epi-mpi-50-50 1 5 10 20 24 0 0 3 8 12 0 0 0 0 0
6 7ps1_A0-B0 run-af2ens-CDR-EpiVag-AA-mpi-50-50 1 3 3 3 3 0 0 0 0 0 0 0 0 0 0
6 7ps1_A0-B0 run-af2ens-Para-Epi-mpi-196-clt 1 5 10 20 45 1 5 10 20 34 0 4 8 17 18
6 7ps1_A0-B0 run-ab-Para-Epi-mpi-50-50 1 5 10 20 31 1 5 10 19 19 1 5 10 19 19
6 7ps1_A0-B0 run-af2afens-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7ps1_A0-B0 run-ens-Para-Epi-mpi-196-48 1 5 10 20 47 1 5 10 20 35 1 5 10 20 26
6 7ps1_A0-B0 run-clens-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7ps1_A0-B0 run-af2clens-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7ps1_A0-B0 run-af2ens-CDR-EpiVag-mpi-196-clt 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7ps1_A0-B0 run-af2abl-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7ps1_A0-B0 run-af2abens-Para-Epi-mpi-50-50 1 5 10 20 30 1 5 10 20 26 1 5 8 15 18
6 7ps1_A0-B0 run-ens-CDR-EpiVag-mpi-196-clt 1 2 2 3 3 0 0 0 0 0 0 0 0 0 0
6 7ps1_A0-B0 run-afens-Para-Epi-mpi-50-50 1 5 8 18 21 1 4 4 9 11 0 0 0 0 0
6 7ps1_A0-B0 run-bound-CDR-EpiVag-AA-mpi-50-50 1 5 10 18 18 1 5 10 18 18 1 5 10 18 18
6 7ps1_A0-B0 run-ig-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7ps1_A0-B0 run-af2ens-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7ps1_A0-B0 run-af2-CDR-EpiVag-AA-mpi-50-50 1 2 5 6 6 0 0 0 0 0 0 0 0 0 0
6 7ps1_A0-B0 run-ab-CDR-EpiVag-mpi-50-50 1 3 3 3 3 1 1 1 1 1 1 1 1 1 1
6 7ps1_A0-B0 run-af2abl-CDR-EpiVag-AA-mpi-50-50 1 4 6 6 6 0 2 3 3 3 0 0 0 0 0
6 7ps1_A0-B0 run-af2af2-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7ps1_A0-B0 run-af2ens-Para-Epi-mpi-50-50 1 5 10 20 27 1 3 8 10 13 1 2 2 2 2
6 7kql_H0-L0 run-af2ensnoaf2-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2ig-CDR-EpiVag-mpi-50-50 0 1 3 3 3 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-ens-CDR-EpiVag-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2ab-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-abl-Para-Epi-mpi-50-50 0 2 5 14 15 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2af2-Para-Epi-mpi-50-50 1 5 10 13 15 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-ens-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-ens-CDR-EpiVag-AA-mpi-196-clt 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-ensnoaf2-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-abl-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-bound-Para-Epi-mpi-50-50 1 5 10 16 19 1 5 10 16 16 1 5 10 16 16
6 7kql_H0-L0 run-af2clens-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-abens-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-igens-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-igens-Para-Epi-mpi-50-50 1 5 8 15 25 0 1 3 6 9 0 0 0 0 0
6 7kql_H0-L0 run-ig-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2igens-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2ig-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2ens-Para-Epi-mpi-196-48 1 5 10 18 34 0 0 0 0 2 0 0 0 0 0
6 7kql_H0-L0 run-af2af2-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2igens-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2abens-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-clens-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2ig-Para-Epi-mpi-50-50 0 2 6 15 22 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-igens-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2ab-Para-Epi-mpi-50-50 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2igens-Para-Epi-mpi-50-50 1 5 10 15 16 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2ens-CDR-EpiVag-AA-mpi-196-clt 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-ens-Para-Epi-mpi-50-50 1 3 7 13 14 1 2 2 2 2 0 0 0 0 0
6 7kql_H0-L0 run-ensnoaf2-Para-Epi-mpi-50-50 1 4 8 11 11 1 2 2 2 2 0 0 0 0 0
6 7kql_H0-L0 run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2-Para-Epi-mpi-50-50 1 5 9 13 20 1 5 6 6 6 0 0 0 0 0
6 7kql_H0-L0 run-ens-Para-Epi-mpi-196-clt 1 5 9 15 30 1 4 5 9 11 0 0 0 0 0
6 7kql_H0-L0 run-af2afens-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2abl-Para-Epi-mpi-50-50 1 3 8 10 12 0 0 2 2 2 0 0 0 0 0
6 7kql_H0-L0 run-clens-Para-Epi-mpi-50-50 1 4 5 14 15 0 1 1 2 2 0 0 0 0 0
6 7kql_H0-L0 run-afens-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2ensnoaf2-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2ensnoaf2-Para-Epi-mpi-50-50 0 2 6 13 14 0 1 1 1 1 0 0 0 0 0
6 7kql_H0-L0 run-af2ens-CDR-EpiVag-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2abens-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-ens-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2ab-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-abens-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-ab-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2afens-Para-Epi-mpi-50-50 1 5 8 11 11 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-abens-Para-Epi-mpi-50-50 0 0 2 5 5 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-afens-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-abl-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-ensnoaf2-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-af2clens-Para-Epi-mpi-50-50 0 2 5 6 6 0 0 0 0 0 0 0 0 0 0
6 7kql_H0-L0 run-ig-Para-Epi-mpi-50-50 1 4 6 12 20 1 1 2 2 7 0 0 0 0 0
