capri_step pdb run acc_top1 acc_top2 acc_top3 acc_top4 acc_top5 med_top1 med_top2 med_top3 med_top4 med_top5 high_top1 high_top2 high_top3 high_top4 high_top5
7 7e5o run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 2 2 1 1 1 2 2 1 1 1 1 1
7 7qnw run-bound-Para-Epi-mpi-50-50 1 2 2 2 2 1 2 2 2 2 1 1 1 1 1
7 7qnw run-bound-CDR-EpiVag-mpi-50-50 0 1 1 2 2 0 1 1 2 2 0 1 1 2 2
7 7qnw run-bound-CDR-EpiVag-AA-mpi-50-50 0 1 1 2 2 0 1 1 2 2 0 1 1 1 1
7 7k9j run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7k9j run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7k9j run-bound-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7qny run-bound-Para-Epi-mpi-50-50 1 1 2 2 2 1 1 2 2 2 1 1 1 1 1
7 7qny run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7qny run-bound-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7mzi run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7mzi run-bound-CDR-EpiVag-mpi-50-50 1 2 2 2 2 1 2 2 2 2 1 1 1 1 1
7 7mzi run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
7 7e9b run-bound-Para-Epi-mpi-50-50 1 2 2 2 2 1 2 2 2 2 1 1 1 1 1
7 7e9b run-bound-CDR-EpiVag-mpi-50-50 1 1 1 2 2 1 1 1 2 2 1 1 1 1 1
7 7e9b run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7r8l run-bound-Para-Epi-mpi-50-50 1 1 2 2 2 1 1 2 2 2 1 1 1 1 1
7 7r8l run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7r8l run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7mzg run-bound-Para-Epi-mpi-50-50 1 2 2 2 2 1 2 2 2 2 1 1 1 1 1
7 7mzg run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7mzg run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7daa run-bound-Para-Epi-mpi-50-50 1 2 2 2 2 1 2 2 2 2 1 1 1 1 1
7 7daa run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7daa run-bound-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7ps2 run-bound-Para-Epi-mpi-50-50 1 2 2 3 3 1 2 2 3 3 1 1 1 1 1
7 7ps2 run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7ps2 run-bound-CDR-EpiVag-AA-mpi-50-50 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1
7 7si0 run-bound-Para-Epi-mpi-50-50 1 2 2 2 2 1 2 2 2 2 1 1 1 1 1
7 7si0 run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7si0 run-bound-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7e72 run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7e72 run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7e72 run-bound-CDR-EpiVag-AA-mpi-50-50 1 2 3 3 3 1 2 3 3 3 0 1 1 1 1
7 7or9 run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7or9 run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7or9 run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
7 7vux run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7vux run-bound-CDR-EpiVag-mpi-50-50 1 1 2 2 2 1 1 2 2 2 1 1 1 1 1
7 7vux run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 2 2 3 1 1 2 2 3 1 1 1 1 1
7 7ps4 run-bound-Para-Epi-mpi-50-50 1 1 2 2 2 1 1 2 2 2 1 1 1 1 1
7 7ps4 run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7ps4 run-bound-CDR-EpiVag-AA-mpi-50-50 1 2 2 2 3 1 2 2 2 3 1 2 2 2 2
7 7bbj run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7bbj run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7bbj run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7sem run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7sem run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7sem run-bound-CDR-EpiVag-AA-mpi-50-50 1 2 2 2 2 1 2 2 2 2 0 0 0 0 0
7 7phw run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7phw run-bound-CDR-EpiVag-mpi-50-50 1 2 2 2 2 1 2 2 2 2 0 0 0 0 0
7 7phw run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
7 7s11 run-bound-Para-Epi-mpi-50-50 1 1 2 2 2 1 1 2 2 2 1 1 1 1 1
7 7s11 run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
7 7s11 run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 2 2 1 1 1 2 2 0 0 0 0 0
7 7np1 run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7np1 run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7np1 run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
7 7cj2 run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7cj2 run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7cj2 run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
7 7n3i run-bound-Para-Epi-mpi-50-50 1 1 2 3 3 1 1 2 3 3 1 1 1 1 1
7 7n3i run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7n3i run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7rah run-bound-Para-Epi-mpi-50-50 1 2 2 2 2 1 2 2 2 2 1 1 1 1 1
7 7rah run-bound-CDR-EpiVag-mpi-50-50 1 2 2 2 2 1 2 2 2 2 0 0 0 0 0
7 7rah run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
7 7n0u run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7n0u run-bound-CDR-EpiVag-mpi-50-50 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0
7 7n0u run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7rks run-bound-Para-Epi-mpi-50-50 1 2 2 2 2 1 2 2 2 2 1 1 1 1 1
7 7rks run-bound-CDR-EpiVag-mpi-50-50 1 2 2 2 3 1 2 2 2 3 1 1 1 1 1
7 7rks run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 2 3 3 1 1 2 3 3 1 1 1 1 1
7 7kn3 run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7kn3 run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7kn3 run-bound-CDR-EpiVag-AA-mpi-50-50 0 0 1 1 1 0 0 1 1 1 0 0 1 1 1
7 7n4j run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7n4j run-bound-CDR-EpiVag-mpi-50-50 1 1 1 2 2 1 1 1 2 2 0 0 0 0 0
7 7n4j run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 2 2 1 1 1 2 2 0 0 0 0 0
7 7rco run-bound-Para-Epi-mpi-50-50 1 1 1 2 2 1 1 1 2 2 1 1 1 1 1
7 7rco run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7rco run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7lr4 run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7lr4 run-bound-CDR-EpiVag-mpi-50-50 1 2 2 2 2 1 2 2 2 2 0 0 0 0 0
7 7lr4 run-bound-CDR-EpiVag-AA-mpi-50-50 1 2 2 2 3 1 2 2 2 3 0 0 0 0 0
7 7lr3 run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
7 7lr3 run-bound-CDR-EpiVag-mpi-50-50 1 1 1 2 2 1 1 1 2 2 1 1 1 1 1
7 7lr3 run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 2 1 1 1 1 2 0 0 0 0 0
7 7qu1 run-bound-Para-Epi-mpi-50-50 1 2 2 2 2 1 2 2 2 2 1 1 1 1 1
7 7qu1 run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
7 7qu1 run-bound-CDR-EpiVag-AA-mpi-50-50 1 2 2 2 2 1 2 2 2 2 0 0 0 0 0
7 7rfb run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7rfb run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7rfb run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7l7r run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7l7r run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7l7r run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 2 2 2 1 1 2 2 2 1 1 1 1 1
7 7pqy run-bound-Para-Epi-mpi-50-50 1 1 2 2 2 1 1 2 2 2 1 1 1 1 1
7 7pqy run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7pqy run-bound-CDR-EpiVag-AA-mpi-50-50 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0
7 7msq run-bound-Para-Epi-mpi-50-50 1 1 2 2 2 1 1 2 2 2 1 1 1 1 1
7 7msq run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7msq run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
7 7mzk run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7mzk run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1
7 7mzk run-bound-CDR-EpiVag-AA-mpi-50-50 0 0 1 1 2 0 0 1 1 2 0 0 0 0 0
7 7shz run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7shz run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7shz run-bound-CDR-EpiVag-AA-mpi-50-50 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0
7 7r89 run-bound-Para-Epi-mpi-50-50 1 1 2 2 2 1 1 2 2 2 1 1 1 1 1
7 7r89 run-bound-CDR-EpiVag-mpi-50-50 0 0 0 1 2 0 0 0 1 2 0 0 0 0 0
7 7r89 run-bound-CDR-EpiVag-AA-mpi-50-50 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0
7 7lfa run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7lfa run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7lfa run-bound-CDR-EpiVag-AA-mpi-50-50 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1
7 7kyo run-bound-Para-Epi-mpi-50-50 1 2 2 2 2 1 2 2 2 2 1 1 1 1 1
7 7kyo run-bound-CDR-EpiVag-mpi-50-50 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0
7 7kyo run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
7 7o52 run-bound-Para-Epi-mpi-50-50 1 2 2 3 3 1 2 2 3 3 1 1 1 1 1
7 7o52 run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7o52 run-bound-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7mzj run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7mzj run-bound-CDR-EpiVag-mpi-50-50 1 1 2 2 2 1 1 2 2 2 1 1 1 1 1
7 7mzj run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7lf7 run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7lf7 run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
7 7lf7 run-bound-CDR-EpiVag-AA-mpi-50-50 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0
7 7shu run-bound-Para-Epi-mpi-50-50 1 2 3 3 3 1 2 3 3 3 1 2 2 2 2
7 7shu run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7shu run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 2 2 1 1 1 2 2 0 0 0 0 0
7 7e3o run-bound-Para-Epi-mpi-50-50 1 1 2 2 2 1 1 2 2 2 1 1 1 1 1
7 7e3o run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7e3o run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 2 2 2 1 1 2 2 2 1 1 1 1 1
7 7ps6 run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7ps6 run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7ps6 run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7kql run-bound-Para-Epi-mpi-50-50 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1
7 7kql run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7kql run-bound-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7bnv run-bound-Para-Epi-mpi-50-50 1 1 2 2 2 1 1 2 2 2 1 1 1 1 1
7 7bnv run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7bnv run-bound-CDR-EpiVag-AA-mpi-50-50 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0
7 7ps1 run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7ps1 run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7ps1 run-bound-CDR-EpiVag-AA-mpi-50-50 1 2 2 2 2 1 2 2 2 2 1 1 1 1 1
7 7mrz run-bound-Para-Epi-mpi-50-50 1 1 2 2 2 1 1 2 2 2 0 0 0 0 0
7 7mrz run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7mrz run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
7 7dk2 run-bound-Para-Epi-mpi-50-50 1 2 2 2 2 1 2 2 2 2 1 1 1 1 1
7 7dk2 run-bound-CDR-EpiVag-mpi-50-50 1 2 2 2 2 1 2 2 2 2 1 1 1 1 1
7 7dk2 run-bound-CDR-EpiVag-AA-mpi-50-50 1 2 3 3 3 1 2 3 3 3 1 1 1 1 1
7 7seg run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7seg run-bound-CDR-EpiVag-mpi-50-50 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1
7 7seg run-bound-CDR-EpiVag-AA-mpi-50-50 0 0 1 1 1 0 0 1 1 1 0 0 1 1 1
7 7so9 run-bound-Para-Epi-mpi-50-50 1 1 1 2 2 1 1 1 2 2 1 1 1 1 1
7 7so9 run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7so9 run-bound-CDR-EpiVag-AA-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7k7h run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
7 7k7h run-bound-CDR-EpiVag-mpi-50-50 1 1 2 2 2 1 1 2 2 2 0 0 0 0 0
7 7k7h run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
7 7ps0 run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
7 7ps0 run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7ps0 run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7n3c run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7n3c run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7n3c run-bound-CDR-EpiVag-AA-mpi-50-50 1 2 2 2 2 1 2 2 2 2 0 0 0 0 0
7 7s4s run-bound-Para-Epi-mpi-50-50 1 2 3 3 3 1 2 3 3 3 1 1 1 1 1
7 7s4s run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7s4s run-bound-CDR-EpiVag-AA-mpi-50-50 1 2 2 2 2 1 2 2 2 2 1 1 1 1 1
7 7kez run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7kez run-bound-CDR-EpiVag-mpi-50-50 1 1 2 2 2 1 1 2 2 2 1 1 1 1 1
7 7kez run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7n3d run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7n3d run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
7 7n3d run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
7 7stz run-bound-Para-Epi-mpi-50-50 1 2 2 2 2 1 2 2 2 2 1 1 1 1 1
7 7stz run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7stz run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7kf0 run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7kf0 run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7kf0 run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7kf1 run-bound-Para-Epi-mpi-50-50 1 2 2 2 2 1 2 2 2 2 1 1 1 1 1
7 7kf1 run-bound-CDR-EpiVag-mpi-50-50 0 1 2 2 2 0 1 2 2 2 0 0 0 0 0
7 7kf1 run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 2 2 1 1 1 2 2 1 1 1 1 1
7 7phu run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 7phu run-bound-CDR-EpiVag-mpi-50-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7phu run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 2 2 1 1 1 2 2 1 1 1 1 1
7 6xsw run-bound-Para-Epi-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 6xsw run-bound-CDR-EpiVag-mpi-50-50 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 6xsw run-bound-CDR-EpiVag-AA-mpi-50-50 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
